trade_timestamp,y_test,y_pred
2013-04-10,15.289286,15.609286
2013-04-11,15.490000,15.642500
2013-04-12,15.505357,15.505357
2013-04-15,15.250000,15.281786
2013-04-16,15.056071,15.236071
2013-04-17,15.009643,15.021429
2013-04-18,14.463929,14.492500
2013-04-19,13.856071,14.271429
2013-04-22,14.022857,14.364286
2013-04-23,14.428214,14.585000
2013-04-24,14.055000,14.830357
2013-04-25,14.686786,14.783571
2013-04-26,14.636071,14.956071
2013-04-29,15.016071,15.486429
2013-04-30,15.539286,15.901786
2013-05-01,15.873571,15.890357
2013-05-02,15.777857,16.021070
2013-05-03,16.118214,16.186787
2013-05-06,16.275356,16.507143
2013-05-07,16.606071,16.633928
2013-05-08,16.394285,16.620358
2013-05-09,16.421785,16.535713
2013-05-10,16.356071,16.418215
2013-05-13,16.125357,16.353571
2013-05-14,16.208929,16.257143
2013-05-15,15.684286,15.750000
2013-05-16,15.115714,15.637500
2013-05-17,15.680357,15.717500
2013-05-20,15.425357,15.921429
2013-05-21,15.648214,15.910000
2013-05-22,15.858929,16.012501
2013-05-23,15.569643,15.934286
2013-05-24,15.744643,15.916429
2013-05-28,16.067858,16.111071
2013-05-29,15.714286,15.982143
2013-05-30,15.916071,16.232143
2013-05-31,16.160713,16.325001
2013-06-03,16.097500,16.155714
2013-06-04,16.186428,16.229643
2013-06-05,15.916071,16.097143
2013-06-06,15.909643,15.964286
2013-06-07,15.589286,15.830000
2013-06-10,15.883214,16.038570
2013-06-11,15.562143,15.812857
2013-06-12,15.696429,15.758929
2013-06-13,15.446429,15.612143
2013-06-14,15.550000,15.581786
2013-06-17,15.408571,15.560714
2013-06-18,15.412857,15.532143
2013-06-19,15.407143,15.416429
2013-06-20,14.975000,15.213571
2013-06-21,14.946071,15.000000
2013-06-24,14.550000,14.595000
2013-06-25,14.489286,14.563929
2013-06-26,14.425000,14.456786
2013-06-27,14.258929,14.335357
2013-06-28,13.977143,14.295357
2013-07-01,14.381786,14.723929
2013-07-02,14.641429,15.058214
2013-07-03,15.030714,15.106429
2013-07-05,15.013929,15.117500
2013-07-08,15.003929,15.035714
2013-07-09,14.771429,15.125000
2013-07-10,14.985714,15.171429
2013-07-11,15.105357,15.294643
2013-07-12,15.273214,15.349643
2013-07-15,15.178929,15.409286
2013-07-16,15.232857,15.382500
2013-07-17,15.346429,15.436429
2013-07-18,15.477857,15.531071
2013-07-19,15.467857,15.499286
2013-07-22,15.337857,15.348214
2013-07-23,15.214286,15.248571
2013-07-24,15.676071,15.878214
2013-07-25,15.739286,15.764286
2013-07-26,15.546429,15.751429
2013-07-29,15.742857,16.071072
2013-07-30,16.070000,16.326786
2013-07-31,16.249643,16.333570
2013-08-01,16.276787,16.314285
2013-08-02,16.357500,16.530357
2013-08-05,16.596071,16.809643
2013-08-06,16.715000,16.853214
2013-08-07,16.564285,16.678572
2013-08-08,16.566429,16.575001
2013-08-09,16.379999,16.445000
2013-08-12,16.316429,16.737499
2013-08-13,16.819286,17.666430
2013-08-14,17.781429,18.008928
2013-08-15,17.729286,17.942858
2013-08-16,17.862499,17.962143
2013-08-19,18.012142,18.347857
2013-08-20,18.203930,18.234644
2013-08-21,17.985357,18.112499
2013-08-22,18.035000,18.056786
2013-08-23,17.973928,17.976786
2013-08-26,17.883928,18.221430
2013-08-27,17.785713,17.946787
2013-08-28,17.357143,17.707144
2013-08-29,17.558929,17.732143
2013-08-30,17.571428,17.605356
2013-09-03,17.610714,17.878571
2013-09-04,17.841429,17.937143
2013-09-05,17.866072,17.881430
2013-09-06,17.801430,17.834999
2013-09-09,18.035713,18.139999
2013-09-10,18.078571,18.123215
2013-09-11,16.678928,16.917500
2013-09-12,16.732143,16.978571
2013-09-13,16.762142,16.851070
2013-09-16,16.464287,16.486071
2013-09-17,15.998571,16.418215
2013-09-18,16.542143,16.655357
2013-09-19,16.810715,16.993929
2013-09-20,17.071428,17.091070
2013-09-23,17.717857,17.746786
2013-09-24,17.674286,17.695356
2013-09-25,17.471430,17.487143
2013-09-26,17.357143,17.448570
2013-09-27,17.277857,17.309643
2013-09-30,17.044643,17.202143
2013-10-01,17.087500,17.469286
2013-10-02,17.343929,17.564285
2013-10-03,17.518213,17.583929
2013-10-04,17.280714,17.307142
2013-10-07,17.377144,17.594643
2013-10-08,17.497856,17.522858
2013-10-09,17.308571,17.421070
2013-10-10,17.547144,17.584999
2013-10-11,17.392500,17.637142
2013-10-14,17.493929,17.770714
2013-10-15,17.768213,17.928572
2013-10-16,17.885357,17.947500
2013-10-17,17.856428,18.027857
2013-10-18,18.071072,18.187857
2013-10-21,18.277500,18.725000
2013-10-22,18.800358,18.873215
2013-10-23,18.535713,18.773930
2013-10-24,18.750000,19.016787
2013-10-25,18.975714,19.043928
2013-10-28,18.894285,18.964287
2013-10-29,19.152500,19.258928
2013-10-30,18.557501,18.840000
2013-10-31,18.750000,18.838928
2013-11-01,18.715000,18.742857
2013-11-04,18.610714,18.815001
2013-11-05,18.735001,18.888929
2013-11-06,18.719643,18.745001
2013-11-07,18.556429,18.685356
2013-11-08,18.377857,18.611786
2013-11-11,18.571072,18.631071
2013-11-12,18.488214,18.711430
2013-11-13,18.500000,18.651787
2013-11-14,18.671785,18.902857
2013-11-15,18.806429,18.896070
2013-11-18,18.749643,18.828215
2013-11-19,18.536785,18.692142
2013-11-20,18.543928,18.586430
2013-11-21,18.485714,18.614643
2013-11-22,18.554285,18.648571
2013-11-25,18.607857,18.781071
2013-11-26,18.718571,19.147858
2013-11-27,19.153929,19.500000
2013-11-29,19.624287,19.940357
2013-12-02,19.928572,20.154642
2013-12-03,19.939285,20.227858
2013-12-04,20.196428,20.328215
2013-12-05,20.451786,20.540714
2013-12-06,20.206785,20.241072
2013-12-09,20.032143,20.342142
2013-12-10,20.127857,20.281429
2013-12-11,20.250000,20.391787
2013-12-12,20.076429,20.190714
2013-12-13,20.101786,20.102858
2013-12-16,19.822144,20.094286
2013-12-17,19.850357,19.980000
2013-12-18,19.632143,19.694643
2013-12-19,19.625000,19.642857
2013-12-20,19.479643,19.700357
2013-12-23,20.285713,20.382856
2013-12-24,20.353214,20.424286
2013-12-26,20.289286,20.339287
2013-12-27,20.136429,20.157499
2013-12-30,19.909286,20.003214
2013-12-31,19.791786,20.045713
2014-01-02,19.845715,19.893929
2014-01-03,19.745001,19.775000
2014-01-06,19.194643,19.528570
2014-01-07,19.440001,19.498571
2014-01-08,19.243214,19.484285
2014-01-09,19.528570,19.530714
2014-01-10,19.279642,19.314285
2014-01-13,18.925358,19.375000
2014-01-14,19.222143,19.526072
2014-01-15,19.768572,20.007143
2014-01-16,19.817858,19.887501
2014-01-17,19.695715,19.716785
2014-01-21,19.321072,19.645357
2014-01-22,19.675358,19.903214
2014-01-23,19.640715,19.875000
2014-01-24,19.785713,19.843571
2014-01-27,19.645357,19.814285
2014-01-28,18.170000,18.392857
2014-01-29,17.998215,18.120358
2014-01-30,17.947857,18.089287
2014-01-31,17.684999,17.911785
2014-02-03,17.950357,18.133215
2014-02-04,18.066071,18.195000
2014-02-05,18.091429,18.402857
2014-02-06,18.216429,18.339287
2014-02-07,18.620714,18.676071
2014-02-10,18.523571,18.999643
2014-02-11,18.950357,19.205357
2014-02-12,19.176786,19.270000
2014-02-13,19.094999,19.458929
2014-02-14,19.373928,19.499287
2014-02-18,19.500000,19.685356
2014-02-19,19.455357,19.531786
2014-02-20,19.035357,19.178572
2014-02-21,19.028214,19.091785
2014-02-24,18.683929,18.925714
2014-02-25,18.906429,18.913214
2014-02-26,18.700357,18.750000
2014-02-27,18.469286,18.885000
2014-02-28,18.895714,19.026787
2014-03-03,18.693571,18.951786
2014-03-04,18.964287,19.022858
2014-03-05,18.961430,19.098213
2014-03-06,19.028214,19.087143
2014-03-07,18.967501,18.999287
2014-03-10,18.870001,19.047501
2014-03-11,19.123215,19.240713
2014-03-12,19.089643,19.191071
2014-03-13,19.194286,19.273571
2014-03-14,18.885357,18.960358
2014-03-17,18.846430,18.927500
2014-03-18,18.782143,18.998928
2014-03-19,19.009287,19.151428
2014-03-20,18.924643,19.023930
2014-03-21,18.997499,19.062500
2014-03-24,19.229286,19.303572
2014-03-25,19.339287,19.491072
2014-03-26,19.518572,19.607143
2014-03-27,19.286428,19.339287
2014-03-28,19.225714,19.247856
2014-03-31,19.258215,19.314644
2014-04-01,19.205713,19.352501
2014-04-02,19.370714,19.410000
2014-04-03,19.335358,19.375000
2014-04-04,19.278929,19.285713
2014-04-07,18.857857,18.960714
2014-04-08,18.756786,18.790001
2014-04-09,18.665714,18.946072
2014-04-10,18.952856,19.008572
2014-04-11,18.535713,18.672501
2014-04-14,18.639286,18.648571
2014-04-15,18.581072,18.629999
2014-04-16,18.501785,18.610357
2014-04-17,18.571428,18.848572
2014-04-21,18.762142,19.004999
2014-04-22,18.868214,18.993929
2014-04-23,18.895000,18.968929
2014-04-24,20.293215,20.357143
2014-04-25,20.161785,20.428213
2014-04-28,20.457144,21.276787
2014-04-29,21.205000,21.285000
2014-04-30,21.165714,21.408215
2014-05-01,21.142857,21.242857
2014-05-02,21.155001,21.221430
2014-05-05,21.076429,21.464287
2014-05-06,21.492857,21.586071
2014-05-07,21.258928,21.331785
2014-05-08,21.008928,21.228930
2014-05-09,20.876429,20.937500
2014-05-12,20.981787,21.202143
2014-05-13,21.142857,21.233570
2014-05-14,21.158215,21.335714
2014-05-15,21.239286,21.307142
2014-05-16,21.022499,21.340357
2014-05-19,21.351786,21.690357
2014-05-20,21.589643,21.657143
2014-05-21,21.565357,21.667856
2014-05-22,21.664286,21.780357
2014-05-23,21.687500,21.954643
2014-05-27,21.995714,22.352142
2014-05-28,22.357857,22.493929
2014-05-29,22.423214,22.745358
2014-05-30,22.785000,23.006071
2014-06-02,22.641430,22.672501
2014-06-03,22.445000,22.812143
2014-06-04,22.765715,23.138929
2014-06-05,23.078571,23.191786
2014-06-06,23.210714,23.259287
2014-06-09,23.174999,23.469999
2014-06-10,23.682501,23.762501
2014-06-11,23.532499,23.690001
2014-06-12,23.510000,23.530001
2014-06-13,23.049999,23.110001
2014-06-16,22.877501,23.187500
2014-06-17,23.077499,23.174999
2014-06-18,23.067499,23.072500
2014-06-19,23.072500,23.075001
2014-06-20,22.962500,23.137501
2014-06-23,22.830000,22.905001
2014-06-24,22.687500,22.934999
2014-06-25,22.552500,22.674999
2014-06-26,22.592501,22.762501
2014-06-27,22.705000,23.000000
2014-06-30,23.025000,23.432501
2014-07-01,23.379999,23.517500
2014-07-02,23.467501,23.514999
2014-07-03,23.417500,23.525000
2014-07-07,23.535000,23.997499
2014-07-08,24.067499,24.200001
2014-07-09,23.860001,23.987499
2014-07-10,23.440001,23.887501
2014-07-11,23.840000,23.972500
2014-07-14,23.965000,24.222500
2014-07-15,24.200001,24.212500
2014-07-16,24.242500,24.275000
2014-07-17,23.757500,23.820000
2014-07-18,23.405001,23.684999
2014-07-21,23.747499,23.750000
2014-07-22,23.670000,23.722500
2014-07-23,23.855000,24.469999
2014-07-24,24.260000,24.330000
2014-07-25,24.212500,24.459999
2014-07-28,24.455000,24.809999
2014-07-29,24.832500,24.860001
2014-07-30,24.610001,24.674999
2014-07-31,24.290001,24.362499
2014-08-01,23.725000,24.155001
2014-08-04,24.092501,24.145000
2014-08-05,23.840000,23.920000
2014-08-06,23.687500,23.870001
2014-08-07,23.732500,23.987499
2014-08-08,23.565001,23.705000
2014-08-11,23.817499,24.020000
2014-08-12,24.010000,24.219999
2014-08-13,24.037500,24.309999
2014-08-14,24.332500,24.392500
2014-08-15,24.475000,24.547501
2014-08-18,24.622499,24.842501
2014-08-19,24.852501,25.170000
2014-08-20,25.110001,25.272499
2014-08-21,25.142500,25.235001
2014-08-22,25.072500,25.367500
2014-08-25,25.447500,25.542500
2014-08-26,25.355000,25.375000
2014-08-27,25.254999,25.642500
2014-08-28,25.397499,25.695000
2014-08-29,25.715000,25.725000
2014-09-02,25.764999,25.934999
2014-09-03,25.775000,25.799999
2014-09-04,24.712500,25.022499
2014-09-05,24.700001,24.847500
2014-09-08,24.825001,24.827499
2014-09-09,24.770000,25.770000
2014-09-10,24.502501,25.277500
2014-09-11,25.102501,25.360001
2014-09-12,25.302500,25.547501
2014-09-15,25.702499,25.762501
2014-09-16,24.950001,25.315001
2014-09-17,25.317499,25.450001
2014-09-18,25.482500,25.587500
2014-09-19,25.572500,25.587500
2014-09-22,25.450001,25.535000
2014-09-23,25.150000,25.735001
2014-09-24,25.540001,25.712500
2014-09-25,25.127501,25.177500
2014-09-26,24.632500,25.187500
2014-09-29,24.662500,25.110001
2014-09-30,25.202499,25.385000
2014-10-01,25.147499,25.172501
2014-10-02,24.817499,25.055000
2014-10-03,24.860001,25.052500
2014-10-06,24.987499,25.162500
2014-10-07,24.857500,25.030001
2014-10-08,24.690001,25.277500
2014-10-09,25.385000,25.594999
2014-10-10,25.172501,25.507500
2014-10-13,25.332500,25.445000
2014-10-14,25.097500,25.129999
2014-10-15,24.492500,24.787500
2014-10-16,23.887501,24.430000
2014-10-17,24.375000,24.750000
2014-10-20,24.580000,24.990000
2014-10-21,25.754999,25.754999
2014-10-22,25.709999,26.027500
2014-10-23,26.020000,26.262501
2014-10-24,26.295000,26.372499
2014-10-27,26.212500,26.370001
2014-10-28,26.350000,26.684999
2014-10-29,26.662500,26.842501
2014-10-30,26.740000,26.837500
2014-10-31,27.002501,27.010000
2014-11-03,27.055000,27.575001
2014-11-04,27.340000,27.372499
2014-11-05,27.275000,27.325001
2014-11-06,27.150000,27.197500
2014-11-07,27.187500,27.330000
2014-11-10,27.254999,27.332500
2014-11-11,27.174999,27.437500
2014-11-12,27.344999,27.857500
2014-11-13,27.950001,28.362499
2014-11-14,28.287500,28.547501
2014-11-17,28.567499,29.320000
2014-11-18,28.485001,28.922501
2014-11-19,28.860001,28.934999
2014-11-20,28.727501,29.215000
2014-11-21,29.377501,29.392500
2014-11-24,29.212500,29.692499
2014-11-25,29.767500,29.937500
2014-11-26,29.485001,29.775000
2014-11-28,29.817499,29.850000
2014-12-01,29.702499,29.812500
2014-12-02,28.375000,28.937500
2014-12-03,28.937500,29.087500
2014-12-04,28.942499,29.299999
2014-12-05,28.997499,29.020000
2014-12-08,28.525000,28.662500
2014-12-09,27.547501,28.575001
2014-12-10,28.602501,28.712500
2014-12-11,28.065001,28.450001
2014-12-12,27.615000,27.967501
2014-12-15,27.674999,27.900000
2014-12-16,26.592501,27.540001
2014-12-17,26.780001,27.459999
2014-12-18,27.967501,28.162500
2014-12-19,28.065001,28.309999
2014-12-22,28.040001,28.372499
2014-12-23,28.307501,28.332500
2014-12-24,28.145000,28.177500
2014-12-26,28.025000,28.629999
2014-12-29,28.447500,28.692499
2014-12-30,28.410000,28.480000
2014-12-31,28.205000,28.282499
2015-01-02,27.847500,27.860001
2015-01-05,27.072500,27.162500
2015-01-06,26.635000,26.857500
2015-01-07,26.799999,27.049999
2015-01-08,27.307501,28.037500
2015-01-09,28.167500,28.312500
2015-01-12,28.150000,28.157499
2015-01-13,27.857500,28.200001
2015-01-14,27.260000,27.622499
2015-01-15,27.500000,27.514999
2015-01-16,26.757500,26.895000
2015-01-20,26.959999,27.242500
2015-01-21,27.237499,27.764999
2015-01-22,27.565001,28.117500
2015-01-23,28.075001,28.437500
2015-01-26,28.434999,28.590000
2015-01-27,28.105000,28.120001
2015-01-28,29.407499,29.530001
2015-01-29,29.080000,29.797501
2015-01-30,29.600000,30.000000
2015-02-02,29.512501,29.792500
2015-02-03,29.625000,29.772499
2015-02-04,29.625000,30.127501
2015-02-05,30.004999,30.057501
2015-02-06,30.004999,30.062500
2015-02-09,29.637501,29.959999
2015-02-10,30.042500,30.537500
2015-02-11,30.692499,31.230000
2015-02-12,31.514999,31.870001
2015-02-13,31.820000,31.820000
2015-02-17,31.872499,32.220001
2015-02-18,31.907499,32.195000
2015-02-19,32.119999,32.257500
2015-02-20,32.154999,32.375000
2015-02-23,32.505001,33.250000
2015-02-24,33.235001,33.400002
2015-02-25,32.889999,32.900002
2015-02-26,32.197498,32.717499
2015-02-27,32.500000,32.642502
2015-03-02,32.312500,32.570000
2015-03-03,32.240002,32.380001
2015-03-04,32.275002,32.389999
2015-03-05,32.145000,32.187500
2015-03-06,32.099998,32.342499
2015-03-09,31.990000,32.392502
2015-03-10,31.602501,31.805000
2015-03-11,31.187500,31.192499
2015-03-12,30.577499,31.225000
2015-03-13,31.100000,31.350000
2015-03-16,30.969999,31.237499
2015-03-17,31.475000,31.830000
2015-03-18,31.750000,32.290001
2015-03-19,32.187500,32.312500
2015-03-20,32.062500,32.099998
2015-03-23,31.780001,31.962500
2015-03-24,31.807501,32.009998
2015-03-25,31.635000,31.705000
2015-03-26,30.690001,31.219999
2015-03-27,31.142500,31.174999
2015-03-30,31.012501,31.600000
2015-03-31,31.522499,31.622499
2015-04-01,31.205000,31.280001
2015-04-02,31.257500,31.389999
2015-04-06,31.117500,31.877501
2015-04-07,31.910000,32.029999
2015-04-08,31.462500,31.600000
2015-04-09,31.462500,31.645000
2015-04-10,31.487499,31.802500
2015-04-13,32.092499,32.142502
2015-04-14,31.750000,31.822500
2015-04-15,31.602501,31.782499
2015-04-16,31.570000,31.775000
2015-04-17,31.387501,31.535000
2015-04-20,31.392500,32.029999
2015-04-21,32.025002,32.049999
2015-04-22,31.747499,32.217499
2015-04-23,32.075001,32.605000
2015-04-24,32.622501,32.657501
2015-04-27,33.077499,33.282501
2015-04-28,33.615002,33.634998
2015-04-29,32.540001,32.897499
2015-04-30,32.160000,32.160000
2015-05-01,31.525000,32.532501
2015-05-04,32.375000,32.642502
2015-05-05,32.037498,32.112499
2015-05-06,31.639999,31.687500
2015-05-07,31.192499,31.520000
2015-05-08,31.670000,31.905001
2015-05-11,31.847500,31.889999
2015-05-12,31.400000,31.719999
2015-05-13,31.537500,31.797501
2015-05-14,31.852501,32.237499
2015-05-15,32.267502,32.372501
2015-05-18,32.095001,32.680000
2015-05-19,32.672501,32.720001
2015-05-20,32.500000,32.744999
2015-05-21,32.517502,32.907501
2015-05-22,32.900002,33.242500
2015-05-26,33.150002,33.227501
2015-05-27,32.584999,33.064999
2015-05-28,32.965000,32.987499
2015-05-29,32.807499,32.862499
2015-06-01,32.570000,32.847500
2015-06-02,32.465000,32.665001
2015-06-03,32.665001,32.735001
2015-06-04,32.395000,32.645000
2015-06-05,32.375000,32.422501
2015-06-08,32.224998,32.302502
2015-06-09,31.674999,32.020000
2015-06-10,31.980000,32.334999
2015-06-11,32.294998,32.544998
2015-06-12,32.047501,32.082500
2015-06-15,31.525000,31.809999
2015-06-16,31.757500,31.962500
2015-06-17,31.930000,31.969999
2015-06-18,31.807501,32.077499
2015-06-19,31.927500,31.955000
2015-06-22,31.872499,32.014999
2015-06-23,31.870001,31.902500
2015-06-24,31.802500,32.450001
2015-06-25,32.215000,32.299999
2015-06-26,31.917500,31.997499
2015-06-29,31.365000,31.617500
2015-06-30,31.392500,31.530001
2015-07-01,31.725000,31.735001
2015-07-02,31.607500,31.672501
2015-07-06,31.235001,31.557501
2015-07-07,31.472500,31.537500
2015-07-08,31.120001,31.160000
2015-07-09,30.962500,31.014999
2015-07-10,30.485001,30.962500
2015-07-13,31.257500,31.440001
2015-07-14,31.510000,31.592501
2015-07-15,31.430000,31.787500
2015-07-16,31.934999,32.142502
2015-07-17,32.270000,32.404999
2015-07-20,32.742500,33.242500
2015-07-21,33.212502,33.230000
2015-07-22,30.497499,31.375000
2015-07-23,31.549999,31.772499
2015-07-24,31.330000,31.434999
2015-07-27,30.772499,30.902500
2015-07-28,30.844999,30.977501
2015-07-29,30.787500,30.875000
2015-07-30,30.580000,30.642500
2015-07-31,30.650000,30.660000
2015-08-03,30.375000,30.642500
2015-08-04,29.355000,29.424999
2015-08-05,28.237499,29.360001
2015-08-06,28.992500,29.125000
2015-08-07,28.645000,29.062500
2015-08-10,29.132500,29.997499
2015-08-11,29.452499,29.545000
2015-08-12,28.132500,28.855000
2015-08-13,29.010000,29.100000
2015-08-14,28.580000,29.077499
2015-08-17,29.010000,29.412500
2015-08-18,29.107500,29.360001
2015-08-19,29.025000,29.129999
2015-08-20,28.520000,28.587500
2015-08-21,27.607500,27.975000
2015-08-24,23.717501,27.200001
2015-08-25,27.777500,27.777500
2015-08-26,26.772499,27.472500
2015-08-27,28.057501,28.309999
2015-08-28,28.042500,28.327499
2015-08-31,28.007500,28.632500
2015-09-01,27.537500,27.969999
2015-09-02,27.557501,28.084999
2015-09-03,28.122499,28.195000
2015-09-04,27.242500,27.612499
2015-09-08,27.937500,28.139999
2015-09-09,28.440001,28.504999
2015-09-10,27.567499,28.320000
2015-09-11,27.947500,28.552500
2015-09-14,29.145000,29.222500
2015-09-15,28.982500,29.132500
2015-09-16,29.062500,29.135000
2015-09-17,28.915001,29.122499
2015-09-18,28.052500,28.575001
2015-09-21,28.417500,28.842501
2015-09-22,28.344999,28.545000
2015-09-23,28.407499,28.680000
2015-09-24,28.312500,28.875000
2015-09-25,29.110001,29.172501
2015-09-28,28.462500,28.642500
2015-09-29,28.207500,28.377501
2015-09-30,27.542500,27.885000
2015-10-01,27.267500,27.405001
2015-10-02,27.002501,27.752501
2015-10-05,27.469999,27.842501
2015-10-06,27.657499,27.934999
2015-10-07,27.934999,27.942499
2015-10-08,27.547501,27.547501
2015-10-09,27.500000,28.070000
2015-10-12,28.182501,28.187500
2015-10-13,27.705000,28.112499
2015-10-14,27.822500,27.879999
2015-10-15,27.732500,28.025000
2015-10-16,27.945000,28.000000
2015-10-19,27.700001,27.937500
2015-10-20,27.834999,28.542500
2015-10-21,28.500000,28.895000
2015-10-22,28.582500,28.875000
2015-10-23,29.174999,29.807501
2015-10-26,29.520000,29.532499
2015-10-27,28.850000,29.135000
2015-10-28,29.232500,29.825001
2015-10-29,29.674999,30.172501
2015-10-30,30.247499,30.305000
2015-11-02,30.200001,30.340000
2015-11-03,30.197500,30.872499
2015-11-04,30.782499,30.955000
2015-11-05,30.462500,30.672501
2015-11-06,30.277500,30.452499
2015-11-09,30.240000,30.452499
2015-11-10,29.225000,29.517500
2015-11-11,29.092501,29.355000
2015-11-12,29.065001,29.205000
2015-11-13,28.799999,28.892500
2015-11-16,27.844999,28.559999
2015-11-17,28.730000,28.762501
2015-11-18,28.940001,29.372499
2015-11-19,29.410000,29.937500
2015-11-20,29.799999,29.980000
2015-11-23,29.817499,29.932501
2015-11-24,29.332500,29.837500
2015-11-25,29.802500,29.807501
2015-11-27,29.572500,29.602501
2015-11-30,29.497499,29.852501
2015-12-01,29.687500,29.702499
2015-12-02,29.334999,29.527500
2015-12-03,29.137501,29.197500
2015-12-04,28.822500,29.812500
2015-12-07,29.745001,29.965000
2015-12-08,29.379999,29.650000
2015-12-09,29.410000,29.422501
2015-12-10,29.010000,29.235001
2015-12-11,28.797501,28.847500
2015-12-14,28.045000,28.170000
2015-12-15,27.985001,28.200001
2015-12-16,27.767500,27.997499
2015-12-17,28.004999,28.062500
2015-12-18,27.227501,27.379999
2015-12-21,26.820000,26.842501
2015-12-22,26.850000,26.930000
2015-12-23,26.817499,27.212500
2015-12-24,27.250000,27.250000
2015-12-28,26.897499,26.922501
2015-12-29,26.740000,27.357500
2015-12-30,27.145000,27.174999
2015-12-31,26.752501,26.757500
2016-01-04,25.652500,26.342501
2016-01-05,26.437500,26.462500
2016-01-06,25.139999,25.592501
2016-01-07,24.670000,25.032499
2016-01-08,24.637501,24.777500
2016-01-11,24.742500,24.764999
2016-01-12,25.137501,25.172501
2016-01-13,25.080000,25.297501
2016-01-14,24.490000,25.120001
2016-01-15,24.049999,24.427500
2016-01-19,24.602501,24.662500
2016-01-20,23.775000,24.547501
2016-01-21,24.264999,24.469999
2016-01-22,24.657499,25.365000
2016-01-25,25.379999,25.382500
2016-01-26,24.982500,25.219999
2016-01-27,24.010000,24.157499
2016-01-28,23.447500,23.629999
2016-01-29,23.697500,24.334999
2016-02-01,24.117500,24.177500
2016-02-02,23.855000,24.010000
2016-02-03,23.750000,24.209999
2016-02-04,23.965000,24.332500
2016-02-05,24.129999,24.230000
2016-02-08,23.282499,23.924999
2016-02-09,23.572500,23.985001
2016-02-10,23.980000,24.087500
2016-02-11,23.447500,23.680000
2016-02-12,23.547501,23.625000
2016-02-16,23.754999,24.212500
2016-02-17,24.167500,24.552500
2016-02-18,24.709999,24.722500
2016-02-19,24.000000,24.190001
2016-02-22,24.077499,24.225000
2016-02-23,24.100000,24.125000
2016-02-24,23.495001,24.094999
2016-02-25,24.012501,24.190001
2016-02-26,24.299999,24.504999
2016-02-29,24.215000,24.557501
2016-03-01,24.412500,25.192499
2016-03-02,25.127501,25.222500
2016-03-03,25.145000,25.427500
2016-03-04,25.592501,25.937500
2016-03-07,25.597500,25.707500
2016-03-08,25.195000,25.440001
2016-03-09,25.327499,25.395000
2016-03-10,25.352501,25.559999
2016-03-11,25.559999,25.570000
2016-03-14,25.477501,25.727501
2016-03-15,25.990000,26.295000
2016-03-16,26.152500,26.577499
2016-03-17,26.379999,26.617500
2016-03-18,26.584999,26.625000
2016-03-21,26.482500,26.912500
2016-03-22,26.312500,26.822500
2016-03-23,26.620001,26.767500
2016-03-24,26.367500,26.562500
2016-03-28,26.500000,26.547501
2016-03-29,26.222500,26.947500
2016-03-30,27.162500,27.605000
2016-03-31,27.430000,27.475000
2016-04-01,27.195000,27.500000
2016-04-04,27.605000,28.047501
2016-04-05,27.377501,27.682501
2016-04-06,27.557501,27.745001
2016-04-07,27.487499,27.605000
2016-04-08,27.227501,27.442499
2016-04-11,27.242500,27.652500
2016-04-12,27.334999,27.625000
2016-04-13,27.700001,28.084999
2016-04-14,27.905001,28.097500
2016-04-15,28.027500,28.075001
2016-04-18,27.222500,27.237499
2016-04-19,26.969999,27.000000
2016-04-20,26.660000,27.022499
2016-04-21,26.732500,26.732500
2016-04-22,26.252501,26.620001
2016-04-25,26.250000,26.412500
2016-04-26,25.977501,26.325001
2016-04-27,24.000000,24.677500
2016-04-28,24.402500,24.469999
2016-04-29,23.497499,23.680000
2016-05-02,23.492500,23.520000
2016-05-03,23.549999,23.934999
2016-05-04,23.799999,23.975000
2016-05-05,23.500000,23.517500
2016-05-06,23.342501,23.362499
2016-05-09,23.250000,23.442499
2016-05-10,23.332500,23.392500
2016-05-11,23.370001,23.392500
2016-05-12,23.180000,23.195000
2016-05-13,22.500000,22.917500
2016-05-16,23.097500,23.597500
2016-05-17,23.637501,23.674999
2016-05-18,23.540001,23.802500
2016-05-19,23.660000,23.660000
2016-05-20,23.660000,23.857500
2016-05-23,23.967501,24.297501
2016-05-24,24.305000,24.522499
2016-05-25,24.667500,24.934999
2016-05-26,24.920000,25.182501
2016-05-27,24.860001,25.117500
2016-05-31,24.900000,25.100000
2016-06-01,24.754999,24.885000
2016-06-02,24.400000,24.459999
2016-06-03,24.447500,24.567499
2016-06-06,24.497499,25.472500
2016-06-07,24.812500,24.967501
2016-06-08,24.754999,24.889999
2016-06-09,24.625000,24.997499
2016-06-10,24.632500,24.837500
2016-06-13,24.672501,24.780001
2016-06-14,24.330000,24.620001
2016-06-15,24.455000,24.602501
2016-06-16,24.112499,24.437500
2016-06-17,24.155001,24.162500
2016-06-20,24.000000,24.142500
2016-06-21,23.735001,24.087500
2016-06-22,24.062500,24.222500
2016-06-23,23.985001,24.072500
2016-06-24,23.227501,23.665001
2016-06-27,23.250000,23.262501
2016-06-28,23.225000,23.415001
2016-06-29,23.492500,23.637501
2016-06-30,23.610001,23.942499
2016-07-01,23.872499,24.117500
2016-07-05,23.847500,23.850000
2016-07-06,23.650000,23.915001
2016-07-07,23.924999,24.125000
2016-07-08,24.122499,24.222500
2016-07-11,24.187500,24.412500
2016-07-12,24.292500,24.424999
2016-07-13,24.352501,24.417500
